embedding_type,n_samples,bootstrap_iters,tau,spectral_gap,neighborhood_purity,silhouette,trustworthiness,id_raw,id_diff,progression,model,tau_ci_lower,tau_ci_upper,spectral_gap_ci_lower,spectral_gap_ci_upper,neighborhood_purity_ci_lower,neighborhood_purity_ci_upper,silhouette_ci_lower,silhouette_ci_upper,trustworthiness_ci_lower,trustworthiness_ci_upper,id_raw_ci_lower,id_raw_ci_upper,id_diff_ci_lower,id_diff_ci_upper
final_embedding,2714,100,0.6188315863260099,0.06448251,0.8426334894577683,0.12645940680690382,0.9785296184738956,12.562372365334024,4.1838086609333045,BDC,virchow2,0.560561528717893,0.6639747826745478,0.0458648756146431,0.07143891006708145,0.8344831909057402,0.8532113435319193,0.12102112284493939,0.13362672448128518,0.979867938002008,0.984268703564257,11.580466812665291,13.163962692602597,0.5840190445932631,0.6475410707840981
patch_mean_0.125,2714,0,0.027469253415943667,0.06659734,0.5216731849806678,-0.03211330451542669,0.9901769578313253,11.06377431209536,3.68371575306594,BDC,uni2,,,,,,,,,,,,,,
patch_mean_0.375,2714,0,-0.09212050541621021,0.049324274,0.5771401705839447,0.02506929671288939,0.9813241465863454,12.821723560534172,4.379218627387189,BDC,uni2,,,,,,,,,,,,,,
patch_mean_0.625,2714,0,0.3935494219949668,0.036162972,0.7769843183213094,0.12088405656009155,0.9790340361445783,14.807477548459975,4.435816194036867,BDC,uni2,,,,,,,,,,,,,,
patch_mean_0.875,2714,0,0.6962232464277613,0.097723186,0.8100589980397789,0.15877441786073324,0.9751055722891566,14.696483664300636,4.755091497588821,BDC,uni2,,,,,,,,,,,,,,
patch_mean_1.0,2714,0,0.6628401827265736,0.08588523,0.8021851110432937,0.16494915857885514,0.977079718875502,13.866265512910301,4.602770911312509,BDC,uni2,,,,,,,,,,,,,,
cls_0.125,2714,0,0.07442823087370837,0.005652249,0.4267255496548899,-0.05965592366563105,0.9929137550200803,10.499380570136806,3.8360726571192005,BDC,uni2,,,,,,,,,,,,,,
cls_0.375,2714,0,0.07987279036412118,0.029909253,0.6050417967379267,0.027505578408772286,0.9863847389558233,13.866634956866758,3.887894656878306,BDC,uni2,,,,,,,,,,,,,,
cls_0.625,2714,0,-0.07803987903508966,0.033883393,0.7004514461705138,0.05043781251280256,0.9799309236947791,15.133459822273466,3.9691678200513105,BDC,uni2,,,,,,,,,,,,,,
cls_0.875,2714,0,0.6229047963868573,0.0328539,0.8433074195837269,0.0852204874271012,0.9705243473895583,15.238927914801828,4.321304875245465,BDC,uni2,,,,,,,,,,,,,,
cls_1.0,2714,0,0.6664585097456447,0.051431715,0.8493935760452987,0.08943811976920123,0.9705315261044176,18.10106300596283,4.453478456826662,BDC,uni2,,,,,,,,,,,,,,
register_mean_0.125,2714,0,0.06819031269052517,0.0042304993,0.42672701454152145,-0.06081965828954319,0.994070532128514,10.337888228862017,3.964314841403347,BDC,uni2,,,,,,,,,,,,,,
register_mean_0.375,2714,0,0.07374323052844514,0.059933484,0.5753080375093325,0.025140813262640314,0.9831465863453815,18.240154927066367,4.302047253442666,BDC,uni2,,,,,,,,,,,,,,
register_mean_0.625,2714,0,0.3458395493147727,0.042309523,0.7729587400863324,0.10027595494543419,0.9812126506024096,16.566505301843915,4.427894215249256,BDC,uni2,,,,,,,,,,,,,,
register_mean_0.875,2714,0,0.5820629886918366,0.09823519,0.8338324362940629,0.11151388167965086,0.9780566767068273,17.625104542371286,4.4159716206713036,BDC,uni2,,,,,,,,,,,,,,
register_mean_1.0,2714,0,0.7055690860993166,0.10284072,0.8400776125137355,0.12623277390820722,0.9756537148594377,16.34624894843614,4.488919846732105,BDC,uni2,,,,,,,,,,,,,,
final_embedding,2714,100,0.6986167339622846,0.043815613,0.8661620068764254,0.1012418457662408,0.9829454317269076,17.469165379759573,4.326333081514924,BDC,uni2,0.6477670337457286,0.7221960751241874,0.02807063013315201,0.05197834819555282,0.8563701199997266,0.8762388630877965,0.09585749192197746,0.10547728386750023,0.9811045532128514,0.9856924121485944,15.905669025861483,17.837828591525824,0.6025530014375403,0.6696199138891151
patch_mean_0.125,2714,0,-0.003946110387409949,0.036899507,0.5340384790317638,0.004233240551446346,0.9831730421686747,11.049169208173348,4.2956350809047255,BDC,conch,,,,,,,,,,,,,,
patch_mean_0.375,2714,0,-0.06471112636658564,0.05582267,0.5872089329243583,0.024492698255242678,0.9817193775100401,11.229174769604473,4.193237178875441,BDC,conch,,,,,,,,,,,,,,
patch_mean_0.625,2714,0,0.33605822602528157,0.0291543,0.7608906031091587,0.08921270861752775,0.978782329317269,16.972336720331587,4.644487125361523,BDC,conch,,,,,,,,,,,,,,
patch_mean_0.875,2714,0,0.5285995862693598,0.03896439,0.7858165362771244,0.10786479017052449,0.9773069779116466,19.063263102021093,4.9456068939706,BDC,conch,,,,,,,,,,,,,,
patch_mean_1.0,2714,0,0.6373921523217848,0.061581135,0.78384862568996,0.1198794930594883,0.9737805722891566,18.038100988543494,5.019253629165783,BDC,conch,,,,,,,,,,,,,,
cls_0.125,2714,0,0.10725406284872,0.03829968,0.5539712709941534,0.017955304283579044,0.9888777610441767,10.58301917363983,3.8538635669406656,BDC,conch,,,,,,,,,,,,,,
cls_0.375,2714,0,0.07456670262319029,0.04690641,0.5814035775785508,0.02222218854016298,0.9861149598393575,11.831141438940978,4.2044158883460625,BDC,conch,,,,,,,,,,,,,,
cls_0.625,2714,0,0.1822596433244475,0.039296806,0.7206592997464467,0.0685872643744463,0.9824238955823293,17.759805012333278,4.400300347881342,BDC,conch,,,,,,,,,,,,,,
cls_0.875,2714,0,0.26979484792020153,0.034516633,0.7445847700246432,0.07656267035546989,0.9788042168674699,19.764912173867383,4.639503926440951,BDC,conch,,,,,,,,,,,,,,
cls_1.0,2714,0,0.42085979708843996,0.031332433,0.7638733635399185,0.08264998772181202,0.9749677208835341,19.663372833638032,4.652239370546372,BDC,conch,,,,,,,,,,,,,,
final_embedding,2714,100,0.5983551599895768,0.059735417,0.7475383171688993,0.13379777840689405,0.9772883032128514,15.01386002213424,5.490875858517352,BDC,conch,0.5265148993014517,0.6518302232519565,0.04906752109527588,0.06653435975313185,0.7389232449186846,0.7636337367100059,0.1288520849813506,0.14840853651732341,0.9796260592369478,0.9831506689257028,14.070300290089856,15.814141062472473,0.515008734066773,0.5702300364868248
patch_mean_0.125,2714,0,-0.010840933198570202,0.041758657,0.5161710150226483,-0.0830304412743482,0.9851570281124498,13.610729744206983,3.585754953385914,BDC,gigapath,,,,,,,,,,,,,,
patch_mean_0.375,2714,0,-0.06921146762454461,0.045824885,0.5752811054487358,-0.04096647178485351,0.9801653614457831,11.255643684467625,4.1402733857144005,BDC,gigapath,,,,,,,,,,,,,,
patch_mean_0.625,2714,0,0.22504870229930787,0.059399962,0.7249309296243133,0.03662710644965188,0.9709433734939759,14.678683484093687,4.45714133676567,BDC,gigapath,,,,,,,,,,,,,,
patch_mean_0.875,2714,0,0.4686710786860452,0.06947267,0.7933044180295735,0.08266086783581778,0.9662611445783132,15.959211731443206,4.386224706805782,BDC,gigapath,,,,,,,,,,,,,,
patch_mean_1.0,2714,0,0.4295326774364261,0.06384879,0.7890901607079145,0.09421697370647968,0.9661820281124498,16.147077475317438,4.588856885407985,BDC,gigapath,,,,,,,,,,,,,,
cls_0.125,2714,0,0.08043972187921396,0.03127402,0.5141047996053419,-0.017622482296289627,0.9899564257028113,14.990950257038314,3.9070757905765143,BDC,gigapath,,,,,,,,,,,,,,
cls_0.375,2714,0,0.11697317419279173,0.014469147,0.6053869935662836,0.02796529143182827,0.9879708333333334,12.09771619489959,3.932107910262318,BDC,gigapath,,,,,,,,,,,,,,
cls_0.625,2714,0,0.23592314686308646,0.03355944,0.7146044146942631,0.060974153923632264,0.9854048694779116,14.251202751814352,4.233301148268416,BDC,gigapath,,,,,,,,,,,,,,
cls_0.875,2714,0,0.5463784916880952,0.032316744,0.8170542711762445,0.09351401540091553,0.9782447791164659,17.21940331136427,4.440634884069496,BDC,gigapath,,,,,,,,,,,,,,
cls_1.0,2714,0,0.5156968907879647,0.035128355,0.8159986268741521,0.0875138025042559,0.9760455823293173,15.455462334471095,4.607507509395166,BDC,gigapath,,,,,,,,,,,,,,
final_embedding,2714,100,0.5445103867562489,0.03151059,0.8220524024575314,0.08677395688496081,0.9790213855421687,16.187074862550084,4.623306490735036,BDC,gigapath,0.45180502040539683,0.610380799888539,0.016578835248947144,0.03997986316680908,0.8162861877431413,0.8340551147064822,0.08517849131002231,0.0929313501992736,0.980200266064257,0.9847673506526105,14.612508481908918,16.583547666535907,0.5778361650195762,0.6577136358537523
patch_mean_0.125,2714,0,0.024613189576783063,0.029992998,0.5124541302777691,-0.015074208652679968,0.9900328815261045,10.27736463217426,4.031434471717284,BDC,musk,,,,,,,,,,,,,,
patch_mean_0.375,2714,0,-0.11694106480160751,0.045118213,0.6219108121075148,0.04158464740926362,0.9815710843373494,16.43658553597399,4.769861221914567,BDC,musk,,,,,,,,,,,,,,
patch_mean_0.625,2714,0,0.33417514402145737,0.023068547,0.6721110643075026,0.07833116797339226,0.977486546184739,16.352353712178505,4.7963905924073105,BDC,musk,,,,,,,,,,,,,,
patch_mean_0.875,2714,0,-0.007375125787624119,0.033216894,0.5839849560415662,-0.001143242973848305,0.9754817771084338,15.24639506460199,4.00328249890938,BDC,musk,,,,,,,,,,,,,,
patch_mean_1.0,2714,0,0.001959341807886716,0.055960238,0.6192286649452124,0.035015112114083584,0.9786939759036145,15.763739158667853,4.580670215143048,BDC,musk,,,,,,,,,,,,,,
cls_0.125,2714,0,0.05855147482441397,0.06413412,0.5163429639729858,-0.003423964646585217,0.9893115461847389,11.56025229787483,3.8656369179410683,BDC,musk,,,,,,,,,,,,,,
cls_0.375,2714,0,0.00129976139731099,0.08814877,0.5291872556754188,0.005938731477212032,0.9745928714859438,20.568863551919485,5.520588488941992,BDC,musk,,,,,,,,,,,,,,
cls_0.625,2714,0,-0.009517758703520724,0.082181215,0.491033659092583,0.005061010879405131,0.981324548192771,17.477923150226115,5.927728052223129,BDC,musk,,,,,,,,,,,,,,
cls_0.875,2714,0,0.25598275597704956,0.043648005,0.715010493893792,0.07828763467462173,0.9764651606425703,16.461977267611513,5.030456656968521,BDC,musk,,,,,,,,,,,,,,
cls_1.0,2714,0,0.49916497026776113,0.051232755,0.7247055800796262,0.08195646141259744,0.9767092871485944,15.470935944617734,5.276706894145068,BDC,musk,,,,,,,,,,,,,,
final_embedding,2714,100,0.34369892323582507,0.054915726,0.7234691829782129,0.0804118874737595,0.9771799196787149,14.832849978655466,5.335923032238203,BDC,musk,0.2873892253094031,0.5356534092535268,0.03811765909194946,0.06732468903064726,0.7184002726156777,0.737064283319972,0.07319684091214503,0.08694516306601804,0.9772618862951807,0.982194892068273,14.180314531972638,15.7780107416938,0.5350565913694113,0.5903954019628093
patch_mean_0.125,2714,0,-0.014354235750642933,0.040366292,0.5170363553376703,-0.01219863536796268,0.9880518072289156,9.135033578081618,3.8290682453312304,BDC,dinov2,,,,,,,,,,,,,,
patch_mean_0.375,2714,0,-0.1869786962977816,0.04285997,0.574294986525518,0.02454179286705483,0.987579467871486,10.951056743433142,4.8910655091890085,BDC,dinov2,,,,,,,,,,,,,,
patch_mean_0.625,2714,0,0.08637760701378362,0.016031086,0.6400410161607417,0.05354936809232653,0.9672280120481928,21.53721422802541,5.53923594925019,BDC,dinov2,,,,,,,,,,,,,,
patch_mean_0.875,2714,0,0.2261695514520299,0.023414373,0.587969159558267,0.031057016196252975,0.9606652610441767,24.4216447566251,5.711466781358439,BDC,dinov2,,,,,,,,,,,,,,
patch_mean_1.0,2714,0,0.08362556461103662,0.042647064,0.561502208323508,0.030797556902436293,0.966309186746988,24.13008338263398,5.2576786044565775,BDC,dinov2,,,,,,,,,,,,,,
cls_0.125,2714,0,0.04354501706534168,0.044944465,0.5404723595060126,0.012323345078823744,0.9917081827309236,8.432784192812411,3.6286417834217346,BDC,dinov2,,,,,,,,,,,,,,
cls_0.375,2714,0,-0.10629546373274128,0.010133266,0.5679483066912742,0.027448627928857574,0.986754969879518,12.902245385265838,3.9009721678182987,BDC,dinov2,,,,,,,,,,,,,,
cls_0.625,2714,0,-0.0015680086028291098,0.08701503,0.6279668383037923,0.03987587775807566,0.9788890562248996,17.463409437119754,5.050454862678865,BDC,dinov2,,,,,,,,,,,,,,
cls_0.875,2714,0,0.17866401095111226,0.012888789,0.598492558937907,0.029966756037630875,0.9745288654618474,19.206780794455348,5.636017037956086,BDC,dinov2,,,,,,,,,,,,,,
cls_1.0,2714,0,0.20567001577398514,0.046395242,0.577539907854732,-0.004723255009282055,0.9693644578313253,20.719610736908113,5.43594094229792,BDC,dinov2,,,,,,,,,,,,,,
register_mean_0.125,2714,0,-0.029170043999558942,0.033045113,0.4522618910152328,-0.00409811131464872,0.9927004016064257,7.808844543313264,3.146737854049744,BDC,dinov2,,,,,,,,,,,,,,
register_mean_0.375,2714,0,-0.1182535522265968,0.02631402,0.5033547581798327,0.008443299662893512,0.9859756024096386,12.453243648268757,3.9616699081923157,BDC,dinov2,,,,,,,,,,,,,,
register_mean_0.625,2714,0,-0.029825610736236643,0.06854069,0.6292400849036821,0.04141283039837243,0.9728426204819277,19.20072804581252,5.195495633463313,BDC,dinov2,,,,,,,,,,,,,,
register_mean_0.875,2714,0,0.24785172160529706,0.09115493,0.5820250999078213,0.03475049975473207,0.9691861445783132,22.763203815282644,5.67163124197719,BDC,dinov2,,,,,,,,,,,,,,
register_mean_1.0,2714,0,0.230222996899514,0.09162456,0.5527051881204805,0.012555999824207738,0.9650230421686747,23.06087984851885,5.460983531789378,BDC,dinov2,,,,,,,,,,,,,,
final_embedding,2714,100,0.2172902706544222,0.04445994,0.581605410833409,-0.007206178320079283,0.9692161144578313,20.467794663338413,5.446269493590191,BDC,dinov2,0.011887051770424598,0.28099097244276494,0.03026154488325119,0.052246281504631044,0.5768399944638474,0.5953733632265474,-0.012775297016924462,0.015183606127271725,0.972406936495984,0.9772796661646587,19.2193770514683,21.39328618445223,0.522825501409305,0.5790247867196534
