slide_id,patch_id,class_label,pseudotime,pseudotime_norm,total_cells,mean_confidence,cancer_cells,lymphocytes,fibroblasts,plasmocytes,eosinophils,neutrophils,macrophages,smooth_muscle,endothelial,red_blood_cells,epithelial_normal,mitotic_figures,apoptotic_bodies,cancer_cells_prop,lymphocytes_prop,fibroblasts_prop,plasmocytes_prop,eosinophils_prop,neutrophils_prop,macrophages_prop,smooth_muscle_prop,endothelial_prop,red_blood_cells_prop,epithelial_normal_prop,mitotic_figures_prop,apoptotic_bodies_prop
0388,0473629,Adenoma low grade,0.04467135667800903,0.04467135667800903,10,0.8629095823213355,1,0,0,1,0,0,0,0,0,0,7,0,1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1
0388,0499640,Adenoma low grade,0.03971255570650101,0.03971255570650101,10,0.9166245593115189,9,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0388,0507716,Adenoma low grade,0.030505111441016197,0.030505111441016197,41,0.982787559360302,36,0,2,0,0,0,3,0,0,0,0,0,0,0.8780487804878049,0.0,0.04878048780487805,0.0,0.0,0.0,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0
0388,0521550,Adenoma low grade,0.025824934244155884,0.025824934244155884,33,0.8935559092249116,14,0,2,0,0,0,4,0,2,0,11,0,0,0.42424242424242425,0.0,0.06060606060606061,0.0,0.0,0.0,0.12121212121212122,0.0,0.06060606060606061,0.0,0.3333333333333333,0.0,0.0
0388,0554584,Adenoma low grade,0.014786534011363983,0.014786534011363983,9,0.8571236970919995,0,0,2,0,0,0,0,0,0,0,7,0,0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0
0388,0573445,Adenoma low grade,0.022075984627008438,0.022075984627008438,60,0.9696742125978061,56,0,2,0,0,0,0,0,0,0,2,0,0,0.9333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0
0388,0583530,Adenoma low grade,0.0194691251963377,0.0194691251963377,57,0.9842989714065441,46,3,2,0,0,0,6,0,0,0,0,0,0,0.8070175438596491,0.05263157894736842,0.03508771929824561,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
0388,0593965,Adenoma low grade,0.013353580608963966,0.013353580608963966,72,0.9339140026087343,53,4,0,1,0,0,5,0,0,0,8,0,1,0.7361111111111112,0.05555555555555555,0.0,0.013888888888888888,0.0,0.0,0.06944444444444445,0.0,0.0,0.0,0.1111111111111111,0.0,0.013888888888888888
0388,0694179,Adenoma low grade,0.03717580810189247,0.03717580810189247,32,0.9417872086905926,1,1,0,0,0,0,0,0,0,0,30,0,0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0
0388,0702561,Adenoma low grade,0.041886504739522934,0.041886504739522934,50,0.9904081560738041,44,0,4,0,0,0,1,0,0,0,0,0,1,0.88,0.0,0.08,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02
0388,0731093,Adenoma low grade,0.04226221144199371,0.04226221144199371,21,0.9240360462594592,18,0,0,1,0,0,2,0,0,0,0,0,0,0.8571428571428571,0.0,0.0,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0
0388,0733945,Adenoma low grade,0.013019012287259102,0.013019012287259102,46,0.951692526165241,36,1,4,0,0,0,0,0,5,0,0,0,0,0.782608695652174,0.021739130434782608,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,0.0,0.0
0388,0734364,Adenoma low grade,0.049813590943813324,0.049813590943813324,38,0.907626737903295,38,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0388,0748068,Adenoma low grade,0.012549144215881824,0.012549144215881824,33,0.9571732316329327,28,0,3,0,0,0,0,0,0,0,2,0,0,0.8484848484848485,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0
0388,0788864,Adenoma low grade,0.07462480664253235,0.07462480664253235,60,0.9489263237942954,33,2,2,1,0,8,4,0,0,0,0,0,10,0.55,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
0388,0804239,Adenoma low grade,0.013734952546656132,0.013734952546656132,74,0.9422846199016606,35,1,7,28,0,0,1,0,0,0,0,0,2,0.47297297297297297,0.013513513513513514,0.0945945945945946,0.3783783783783784,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.02702702702702703
0388,0822131,Adenoma low grade,0.05625317990779877,0.05625317990779877,38,0.8021088758158874,13,0,0,0,0,0,0,0,0,0,25,0,0,0.34210526315789475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578947368421053,0.0,0.0
0388,0833651,Adenoma low grade,0.0761248767375946,0.0761248767375946,59,0.9974420555848517,59,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0388,0854779,Adenoma low grade,0.03251677379012108,0.03251677379012108,7,0.9891837617663229,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0388,0899275,Adenoma low grade,0.0040245517157018185,0.0040245517157018185,46,0.9472817165119144,0,2,5,1,0,0,2,0,0,0,36,0,0,0.0,0.043478260869565216,0.10869565217391304,0.021739130434782608,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.782608695652174,0.0,0.0
0388,0900787,Adenoma low grade,0.03824311122298241,0.03824311122298241,88,0.9429944928210577,79,0,2,1,0,0,0,0,0,0,6,0,0,0.8977272727272727,0.0,0.022727272727272728,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0
0388,0920067,Adenoma low grade,0.061025768518447876,0.061025768518447876,45,0.9829220597854612,45,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0388,0921987,Adenoma low grade,0.09594573825597763,0.09594573825597763,40,0.905718540984339,37,0,2,0,0,0,1,0,0,0,0,0,0,0.925,0.0,0.05,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0
0388,0924142,Adenoma low grade,0.03802194446325302,0.03802194446325302,36,0.9686002128450973,36,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0388,1031898,Adenoma low grade,0.046017568558454514,0.046017568558454514,53,0.9802134464311768,35,3,0,13,0,0,0,0,2,0,0,0,0,0.660377358490566,0.05660377358490566,0.0,0.24528301886792453,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0
0388,1038465,Adenoma low grade,0.01868397556245327,0.01868397556245327,67,0.9573333384755186,41,3,14,0,0,0,1,0,0,0,8,0,0,0.6119402985074627,0.04477611940298507,0.208955223880597,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.11940298507462686,0.0,0.0
0414,0383408,Adenoma low grade,0.022635595872998238,0.022635595872998238,68,0.8939453530977325,14,11,5,2,0,0,12,0,0,0,23,0,1,0.20588235294117646,0.16176470588235295,0.07352941176470588,0.029411764705882353,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.3382352941176471,0.0,0.014705882352941176
0417,0437652,Adenoma low grade,0.011455356143414974,0.011455356143414974,44,0.9815320380342477,36,3,2,0,0,0,2,0,0,0,0,0,1,0.8181818181818182,0.06818181818181818,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.022727272727272728
0417,0949106,Adenoma low grade,0.012051084078848362,0.012051084078848362,43,0.9763253223228143,37,0,4,0,0,0,2,0,0,0,0,0,0,0.8604651162790697,0.0,0.09302325581395349,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0
0419,0756397,Adenoma low grade,0.07905855029821396,0.07905855029821396,60,0.9940131731386708,60,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0419,0765758,Adenoma low grade,0.03837418183684349,0.03837418183684349,73,0.9415598061614051,40,17,3,6,0,1,4,0,2,0,0,0,0,0.547945205479452,0.2328767123287671,0.0410958904109589,0.0821917808219178,0.0,0.0136986301369863,0.0547945205479452,0.0,0.0273972602739726,0.0,0.0,0.0,0.0
0439,0243717,Adenoma low grade,0.04587170481681824,0.04587170481681824,26,0.9018102187454582,17,4,3,0,0,0,2,0,0,0,0,0,0,0.6538461538461539,0.15384615384615385,0.11538461538461539,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
0439,0416900,Adenoma low grade,0.04605528339743614,0.04605528339743614,17,0.9562817332433068,7,1,0,1,0,0,0,0,3,0,4,0,1,0.4117647058823529,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.23529411764705882,0.0,0.058823529411764705
0439,0501713,Adenoma low grade,0.0493815541267395,0.0493815541267395,18,0.9832041251304191,13,2,2,0,0,0,1,0,0,0,0,0,0,0.7222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
0439,0718579,Adenoma low grade,0.019845319911837578,0.019845319911837578,21,0.9593351842801121,17,1,1,0,0,0,2,0,0,0,0,0,0,0.8095238095238095,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0
0439,0996700,Adenoma low grade,0.07523192465305328,0.07523192465305328,43,0.9803348445593677,36,0,5,0,0,0,2,0,0,0,0,0,0,0.8372093023255814,0.0,0.11627906976744186,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0
0441,0153065,Adenoma low grade,0.03177625685930252,0.03177625685930252,71,0.8841253485262343,14,4,2,1,1,0,2,0,0,0,47,0,0,0.19718309859154928,0.056338028169014086,0.028169014084507043,0.014084507042253521,0.014084507042253521,0.0,0.028169014084507043,0.0,0.0,0.0,0.6619718309859155,0.0,0.0
0443,0083471,Adenoma low grade,0.07325604557991028,0.07325604557991028,65,0.9892684137753557,64,0,0,0,0,0,0,0,0,0,0,1,0,0.9846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0
0443,0181189,Adenoma low grade,0.05753825604915619,0.05753825604915619,75,0.9074791199121353,34,5,12,15,1,0,5,0,2,0,0,1,0,0.4533333333333333,0.06666666666666667,0.16,0.2,0.013333333333333334,0.0,0.06666666666666667,0.0,0.02666666666666667,0.0,0.0,0.013333333333333334,0.0
0443,0194155,Adenoma low grade,0.049453526735305786,0.049453526735305786,13,0.9560975358742108,2,0,2,0,0,0,1,0,8,0,0,0,0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.6153846153846154,0.0,0.0,0.0,0.0
0443,0228113,Adenoma low grade,0.05225100368261337,0.05225100368261337,31,0.9266240531872166,18,2,4,0,0,0,0,0,7,0,0,0,0,0.5806451612903226,0.06451612903225806,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.0,0.0,0.0,0.0
0443,0268525,Adenoma low grade,0.0700245201587677,0.0700245201587677,25,0.9433920077267508,25,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0443,0540388,Adenoma low grade,0.05269099399447441,0.05269099399447441,34,0.9433979242164031,14,1,8,0,0,0,0,0,11,0,0,0,0,0.4117647058823529,0.029411764705882353,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.3235294117647059,0.0,0.0,0.0,0.0
0443,0791944,Adenoma low grade,0.05355355516076088,0.05355355516076088,54,0.9664319731181981,40,4,5,1,0,0,1,0,3,0,0,0,0,0.7407407407407407,0.07407407407407407,0.09259259259259259,0.018518518518518517,0.0,0.0,0.018518518518518517,0.0,0.05555555555555555,0.0,0.0,0.0,0.0
0443,0985394,Adenoma low grade,0.10505107790231705,0.10505107790231705,37,0.9787242962206921,37,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0443,1027696,Adenoma low grade,0.05153021216392517,0.05153021216392517,36,0.9773866152801993,28,0,4,0,0,0,0,0,3,0,0,1,0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.027777777777777776,0.0
0452,0080389,Adenoma low grade,0.022404488176107407,0.022404488176107407,38,0.9990949508624042,31,1,6,0,0,0,0,0,0,0,0,0,0,0.8157894736842105,0.02631578947368421,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0452,0147431,Adenoma low grade,0.02356249839067459,0.02356249839067459,10,0.9462838867514662,8,0,2,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0452,0304373,Adenoma low grade,0.026918761432170868,0.026918761432170868,52,0.9867257436114176,46,2,2,0,0,0,0,0,1,0,1,0,0,0.8846153846153846,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.019230769230769232,0.0,0.0
0452,0598311,Adenoma low grade,0.02556072734296322,0.02556072734296322,43,0.9981376022186575,41,0,2,0,0,0,0,0,0,0,0,0,0,0.9534883720930233,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0452,0646213,Adenoma low grade,0.04463208094239235,0.04463208094239235,23,0.9875724685484468,20,0,2,0,0,0,1,0,0,0,0,0,0,0.8695652173913043,0.0,0.08695652173913043,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0
0452,0673275,Adenoma low grade,0.03742041438817978,0.03742041438817978,30,0.9236013450282852,28,0,0,0,0,0,0,0,0,0,1,0,1,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333
0452,0728700,Adenoma low grade,0.027263950556516647,0.027263950556516647,10,0.9264264026632307,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0452,0851968,Adenoma low grade,0.046124111860990524,0.046124111860990524,7,0.9926517401436786,0,0,0,0,0,0,0,0,4,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855
0452,0941947,Adenoma low grade,0.030428344383835793,0.030428344383835793,38,0.9985975060694943,30,0,3,0,0,0,0,0,3,0,0,2,0,0.7894736842105263,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.05263157894736842,0.0
0452,0944661,Adenoma low grade,0.039874374866485596,0.039874374866485596,55,0.9977693147324878,51,0,4,0,0,0,0,0,0,0,0,0,0,0.9272727272727272,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0452,0972184,Adenoma low grade,0.026726678013801575,0.026726678013801575,34,0.9766708320662831,30,0,1,0,0,0,0,0,3,0,0,0,0,0.8823529411764706,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.0
0452,0988244,Adenoma low grade,0.043969932943582535,0.043969932943582535,27,0.8825222562675509,23,0,0,0,0,0,1,0,0,0,3,0,0,0.8518518518518519,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
0454,0209976,Adenoma low grade,0.019687047228217125,0.019687047228217125,51,0.9213856010589572,13,10,10,2,2,1,9,1,2,0,0,0,1,0.2549019607843137,0.19607843137254902,0.19607843137254902,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.17647058823529413,0.0196078431372549,0.0392156862745098,0.0,0.0,0.0,0.0196078431372549
0454,0261573,Adenoma low grade,0.03967694193124771,0.03967694193124771,19,0.9463034169805923,16,0,2,0,0,0,0,0,1,0,0,0,0,0.8421052631578947,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0
0454,0449693,Adenoma low grade,0.036960866302251816,0.036960866302251816,27,0.9876926117798782,18,0,1,0,0,0,3,0,5,0,0,0,0,0.6666666666666666,0.0,0.037037037037037035,0.0,0.0,0.0,0.1111111111111111,0.0,0.18518518518518517,0.0,0.0,0.0,0.0
0454,0660067,Adenoma low grade,0.02362796477973461,0.02362796477973461,25,0.9448573732190931,15,2,4,0,0,0,1,0,3,0,0,0,0,0.6,0.08,0.16,0.0,0.0,0.0,0.04,0.0,0.12,0.0,0.0,0.0,0.0
0454,0683751,Adenoma low grade,0.041457537561655045,0.041457537561655045,12,0.7367947678729855,6,0,2,0,0,0,2,0,2,0,0,0,0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
0454,0769225,Adenoma low grade,0.02370070479810238,0.02370070479810238,26,0.9606141445281526,23,0,3,0,0,0,0,0,0,0,0,0,0,0.8846153846153846,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0454,0978899,Adenoma low grade,0.016293222084641457,0.016293222084641457,34,0.9331181723981135,14,5,12,0,1,0,1,0,1,0,0,0,0,0.4117647058823529,0.14705882352941177,0.35294117647058826,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.0,0.0
0472,0120743,Adenoma low grade,0.021496521309018135,0.021496521309018135,35,0.889753990384526,7,3,2,1,0,0,5,0,6,3,8,0,0,0.2,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.0,0.0,0.14285714285714285,0.0,0.17142857142857143,0.08571428571428572,0.22857142857142856,0.0,0.0
0472,0282104,Adenoma low grade,0.02524944581091404,0.02524944581091404,13,0.8232501534169727,12,0,0,0,0,0,0,0,0,0,1,0,0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0
0472,0998758,Adenoma low grade,0.028679991140961647,0.028679991140961647,6,0.9413283822273245,2,0,0,0,0,0,0,0,1,0,3,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0
0475,0173220,Adenoma low grade,0.04423167183995247,0.04423167183995247,17,0.9716369349517029,6,0,0,0,0,0,0,0,2,0,9,0,0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.5294117647058824,0.0,0.0
0475,0471008,Adenoma low grade,0.03202514350414276,0.03202514350414276,5,0.9440665063352889,3,0,1,0,0,0,0,0,0,0,0,0,1,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
0475,0987729,Adenoma low grade,0.03237228840589523,0.03237228840589523,54,0.9215863134639987,33,10,5,1,1,0,3,0,0,0,1,0,0,0.6111111111111112,0.18518518518518517,0.09259259259259259,0.018518518518518517,0.018518518518518517,0.0,0.05555555555555555,0.0,0.0,0.0,0.018518518518518517,0.0,0.0
0475,1026498,Adenoma low grade,0.031031593680381775,0.031031593680381775,18,0.9190356375691974,14,0,1,0,0,0,0,0,1,1,1,0,0,0.7777777777777778,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0
0475,1031828,Adenoma low grade,0.04290710762143135,0.04290710762143135,33,0.93083245367098,3,8,3,0,1,0,4,0,0,0,14,0,0,0.09090909090909091,0.24242424242424243,0.09090909090909091,0.0,0.030303030303030304,0.0,0.12121212121212122,0.0,0.0,0.0,0.42424242424242425,0.0,0.0
0478,0399610,Adenoma low grade,0.016121990978717804,0.016121990978717804,5,0.9865612560484456,5,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0478,0436524,Adenoma low grade,0.011230070143938065,0.011230070143938065,18,0.9962640271072486,17,0,1,0,0,0,0,0,0,0,0,0,0,0.9444444444444444,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0478,0883885,Adenoma low grade,0.010326900519430637,0.010326900519430637,29,0.9335775331350479,15,3,3,0,0,5,1,0,2,0,0,0,0,0.5172413793103449,0.10344827586206896,0.10344827586206896,0.0,0.0,0.1724137931034483,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.0
0484,0654267,Adenoma low grade,0.050791334360837936,0.050791334360837936,63,0.9512953799603611,3,4,1,0,1,0,1,0,0,0,53,0,0,0.047619047619047616,0.06349206349206349,0.015873015873015872,0.0,0.015873015873015872,0.0,0.015873015873015872,0.0,0.0,0.0,0.8412698412698413,0.0,0.0
0485,0632560,Adenoma low grade,0.14670637249946594,0.14670637249946594,42,0.9684988886977298,30,1,8,0,0,0,3,0,0,0,0,0,0,0.7142857142857143,0.023809523809523808,0.19047619047619047,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
0487,0011224,Adenoma low grade,0.1075664684176445,0.1075664684176445,55,0.9823224424277512,50,0,2,0,0,0,2,0,1,0,0,0,0,0.9090909090909091,0.0,0.03636363636363636,0.0,0.0,0.0,0.03636363636363636,0.0,0.01818181818181818,0.0,0.0,0.0,0.0
0487,0061992,Adenoma low grade,0.09939433634281158,0.09939433634281158,37,0.9997139925772961,36,0,0,0,0,0,0,0,0,0,0,1,0,0.972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0
0487,0099320,Adenoma low grade,0.07360176742076874,0.07360176742076874,45,0.9980884093445266,45,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0487,0138549,Adenoma low grade,0.09143578261137009,0.09143578261137009,20,0.9928218199498303,20,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0487,0154594,Adenoma low grade,0.12052042782306671,0.12052042782306671,44,0.9772173984745017,34,0,2,0,0,0,0,0,8,0,0,0,0,0.7727272727272727,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0
0487,0156348,Adenoma low grade,0.12949112057685852,0.12949112057685852,23,0.9981353052621426,22,0,0,1,0,0,0,0,0,0,0,0,0,0.9565217391304348,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0487,0193336,Adenoma low grade,0.09196395426988602,0.09196395426988602,26,0.9418704085541578,26,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0487,0347061,Adenoma low grade,0.13128207623958588,0.13128207623958588,34,0.9787066412708992,34,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0487,0375734,Adenoma low grade,0.06787266582250595,0.06787266582250595,54,0.9981277345953887,54,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0487,0391558,Adenoma low grade,0.09223955124616623,0.09223955124616623,66,0.9884100377260616,61,0,3,0,0,0,1,0,1,0,0,0,0,0.9242424242424242,0.0,0.045454545454545456,0.0,0.0,0.0,0.015151515151515152,0.0,0.015151515151515152,0.0,0.0,0.0,0.0
0487,0430629,Adenoma low grade,0.12107600271701813,0.12107600271701813,29,0.9778921487301425,29,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0487,0441266,Adenoma low grade,0.1283249855041504,0.1283249855041504,37,0.9882358462610352,36,0,0,0,0,0,0,0,0,0,0,0,1,0.972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703
0487,0494934,Adenoma low grade,0.11380933225154877,0.11380933225154877,54,0.9845374334015183,54,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0487,0541663,Adenoma low grade,0.0988544374704361,0.0988544374704361,35,0.9808136387349927,34,0,0,0,0,0,0,0,0,0,0,0,1,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857
0487,0650201,Adenoma low grade,0.10604152828454971,0.10604152828454971,29,0.9999999912089308,29,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0487,0670034,Adenoma low grade,0.11444731801748276,0.11444731801748276,28,0.9539319444325208,28,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0487,0686923,Adenoma low grade,0.10692432522773743,0.10692432522773743,43,0.9841437529534929,43,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0487,0707498,Adenoma low grade,0.081577830016613,0.081577830016613,52,0.9538972441361656,51,0,0,0,0,0,0,0,0,0,0,0,1,0.9807692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232
0487,0801161,Adenoma low grade,0.1174415647983551,0.1174415647983551,43,0.9398448358870889,43,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0487,0808715,Adenoma low grade,0.06590069830417633,0.06590069830417633,37,0.986031244627168,37,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0487,0853242,Adenoma low grade,0.09235316514968872,0.09235316514968872,18,0.831968741813805,17,0,0,1,0,0,0,0,0,0,0,0,0,0.9444444444444444,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0487,0921851,Adenoma low grade,0.10946599394083023,0.10946599394083023,80,0.9999999880344852,80,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
