embedding_type,n_samples,bootstrap_iters,tau,tau_ci_lower,tau_ci_upper,spectral_gap,spectral_gap_ci_lower,spectral_gap_ci_upper,neighborhood_purity,neighborhood_purity_ci_lower,neighborhood_purity_ci_upper,silhouette,silhouette_ci_lower,silhouette_ci_upper,trustworthiness,trustworthiness_ci_lower,trustworthiness_ci_upper,id_raw,id_raw_ci_lower,id_raw_ci_upper,id_diff,id_diff_ci_lower,id_diff_ci_upper,progression,model
register_mean_0.375,4000,0,0.3922010883445598,,,0.0365088,,,0.4689054206252875,,,0.0036686037154680705,,,0.9802838855421687,,,15.834847134412849,,,4.690474722997234,,,CRC-Conventional,virchow2
register_mean_0.625,4000,0,0.7068140613851673,,,0.015832782,,,0.636793441620024,,,0.07549222765679903,,,0.974616967871486,,,14.799903801865105,,,4.560573124408209,,,CRC-Conventional,virchow2
register_mean_0.875,4000,0,0.4947101498639663,,,0.016842663,,,0.6131540392641913,,,0.03418957737879182,,,0.9748128012048193,,,12.645981262552114,,,3.7822984506127497,,,CRC-Conventional,virchow2
register_mean_1.0,4000,0,0.3666739390227685,,,0.01768881,,,0.5277273232449495,,,-0.012521425425194788,,,0.9870035140562249,,,11.24926926051996,,,3.835120515352946,,,CRC-Conventional,virchow2
final_embedding,4000,100,0.7328357043310497,0.7186207716897736,0.7430570852413049,0.014347315,0.0077699929475784305,0.03755640238523483,0.6808822859341693,0.6753235770679896,0.693232876677459,0.09589725265582826,0.08849378936259875,0.10243822640732272,0.9790685742971887,0.9769851581325302,0.9828203539156627,13.48904834533876,12.676923150700587,14.133919359071934,4.275778170540215,0.6456694840266671,0.7309629656140191,CRC-Conventional,virchow2
patch_mean_0.125,4000,0,0.18873590482981634,,,0.02671504,,,0.3890668047847228,,,-0.05245678983891349,,,0.9858241465863454,,,11.299114069703881,,,3.8896742548342433,,,CRC-Conventional,uni2
patch_mean_0.375,4000,0,0.31621026799694674,,,0.04402381,,,0.4518483087776901,,,-0.006530691058099274,,,0.9748685742971888,,,13.782188059965643,,,4.655772484729555,,,CRC-Conventional,uni2
patch_mean_0.625,4000,0,0.7020209777838875,,,0.012128413,,,0.6427076337058376,,,0.07022893776410086,,,0.9668426706827309,,,16.731102711052536,,,4.610406003903631,,,CRC-Conventional,uni2
patch_mean_0.875,4000,0,0.7311629114890318,,,0.040406287,,,0.6634798893608491,,,0.11163445123629633,,,0.9711572791164659,,,16.016669660025,,,4.594603870058605,,,CRC-Conventional,uni2
patch_mean_1.0,4000,0,0.7084471122467172,,,0.04293883,,,0.6623438451973293,,,0.10347183013258293,,,0.9743823293172691,,,16.0159872323813,,,4.029074932868032,,,CRC-Conventional,uni2
